sequence_name	is_uk	is_cog_uk	central_sample_id	secondary_identifier	sample_date	epi_week	country	adm1	is_surveillance	is_travel_history	travel_history	lineage	uk_lineage	del_lineage	phylotype
England_MILK-2D7849B_2021	Y	Y	MILK-2D7849B		2021-12-06	102	UK	UK-ENG	Y			AY.43	UK11225	del_trans_604211	UK11225_1.12.1.1.2.2
England_MILK-2D73AE9_2021	Y	Y	MILK-2D73AE9		2021-12-06	102	UK	UK-ENG	Y			AY.98	UK13852	del_trans_452179	UK13852_1.2.1.1.6.5.3.17
England_MILK-2D73D2C_2021	Y	Y	MILK-2D73D2C		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.146.44.57.2.2.1.1.1.2.1
England_MILK-2D73BC8_2021	Y	Y	MILK-2D73BC8		2021-12-06	102	UK	UK-ENG	Y			BA.1	UK26292	del_trans_252188	UK26292_1
England_MILK-2D00AD2_2021	Y	Y	MILK-2D00AD2		2021-12-03	101	UK	UK-ENG	Y			AY.4	UK19889	del_trans_506189	UK19889_1.3.1.4.1.1.1
England_MILK-2D037F6_2021	Y	Y	MILK-2D037F6		2021-12-02	101	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.3.63.1.1.1.1.1
England_MILK-2D00B1B_2021	Y	Y	MILK-2D00B1B		2021-12-03	101	UK	UK-ENG	Y			AY.9.2	UK17437	del_trans_439486	UK17437_1.1.1.3.1
England_MILK-2D0487A_2021	Y	Y	MILK-2D0487A		2021-12-02	101	UK	UK-ENG	Y			B.1.617.2	UK18019	del_trans_585215	UK18019_1.1.2.1
England_MILK-2D74A60_2021	Y	Y	MILK-2D74A60		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK15470	del_trans_557869	UK15470_1.36.1.1.1.1.1.1.1
England_MILK-2D74A42_2021	Y	Y	MILK-2D74A42		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.17.5.1.2.1.3
England_MILK-2D74B03_2021	Y	Y	MILK-2D74B03		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK13064	del_trans_546397	UK13064_1.13.1.2.1.2.1
England_MILK-2D7D706_2021	Y	Y	MILK-2D7D706		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.3.28.1.7.1.4
England_MILK-2D74AF7_2021	Y	Y	MILK-2D74AF7		2021-12-06	102	UK	UK-ENG	Y			AY.43	UK18456	del_trans_614463	UK18456_1.10.1.1.1
England_MILK-2D74E0A_2021	Y	Y	MILK-2D74E0A		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.3.29.1.2.1
England_MILK-2D74A24_2021	Y	Y	MILK-2D74A24		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.10.39.8.1.1.2.1.3.1
England_MILK-2D743B0_2021	Y	Y	MILK-2D743B0		2021-12-06	102	UK	UK-ENG	Y			AY.4.2.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.33.62.1.34
England_MILK-2D74E19_2021	Y	Y	MILK-2D74E19		2021-12-06	102	UK	UK-ENG	Y			AY.43	UK22951	del_trans_609728	UK22951_1.1.1.2.2.1
England_MILK-2D7D9C4_2021	Y	Y	MILK-2D7D9C4		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.250.3.3.1.1.9
England_MILK-2D74A51_2021	Y	Y	MILK-2D74A51		2021-12-06	102	UK	UK-ENG	Y			BA.1	UK26676	del_trans_341283	UK26676_1
England_MILK-2D74444_2021	Y	Y	MILK-2D74444		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK15359	del_trans_510908	UK15359_1.3.2.5.2.1.1
England_MILK-2D74CE2_2021	Y	Y	MILK-2D74CE2		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.17.5.1.2.1.3
England_MILK-2D744BD_2021	Y	Y	MILK-2D744BD		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK15359	del_trans_510908	UK15359_1.3.2.8.1
England_MILK-2D7D7D9_2021	Y	Y	MILK-2D7D7D9		2021-12-06	102	UK	UK-ENG	Y			AY.4.2.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.33.62.1.34
England_MILK-2D74E91_2021	Y	Y	MILK-2D74E91		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.137.2.1.1.1.3
England_MILK-2D745D8_2021	Y	Y	MILK-2D745D8		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.73.2.4.1.1.1.3.2.1
England_MILK-2D749CD_2021	Y	Y	MILK-2D749CD		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.249.2
England_MILK-2D74A33_2021	Y	Y	MILK-2D74A33		2021-12-06	102	UK	UK-ENG	Y			AY.4.8	UK27361	del_trans_548693	UK27361_1.26.13
England_MILK-2D74B7C_2021	Y	Y	MILK-2D74B7C		2021-12-06	102	UK	UK-ENG	Y			AY.43	UK18456	del_trans_614463	UK18456_1.2.1.1.1
England_MILK-2D7DBFB_2021	Y	Y	MILK-2D7DBFB		2021-12-04	101	UK	UK-ENG	Y			AY.4.2.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.33.3.1.1.2.3.2
England_MILK-2D7DE5C_2021	Y	Y	MILK-2D7DE5C		2021-12-04	101	UK	UK-ENG	Y			AY.4	UK11802	del_trans_515346	UK11802_1.1.3.2.4.1.1.2.2
England_MILK-2D7DD7D_2021	Y	Y	MILK-2D7DD7D		2021-12-04	101	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.146.117.5.1.6.4.2.1
England_MILK-2D7E073_2021	Y	Y	MILK-2D7E073		2021-12-04	101	UK	UK-ENG	Y			AY.4	UK11802	del_trans_515346	UK11802_1.1.3.2.4.1.1.2.2
England_MILK-2D7DED4_2021	Y	Y	MILK-2D7DED4		2021-12-04	101	UK	UK-ENG	Y			AY.4	UK11802	del_trans_515346	UK11802_1.1.3.2.4.1.1.2.2
England_MILK-2D7DC52_2021	Y	Y	MILK-2D7DC52		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.3.15.6.19.4.4.1.4.1.1
England_MILK-2D7DFB3_2021	Y	Y	MILK-2D7DFB3		2021-12-04	101	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.249.1.1.1
England_MILK-2D7DCAD_2021	Y	Y	MILK-2D7DCAD		2021-12-04	101	UK	UK-ENG	Y			AY.98	UK13852	del_trans_452179	UK13852_1.2.1.1.6.3.1.2.2
England_MILK-2D7DFA4_2021	Y	Y	MILK-2D7DFA4		2021-12-04	101	UK	UK-ENG	Y			AY.4	UK27326	del_trans_514438	UK27326_1.3.12.1
England_MILK-2D7DD8C_2021	Y	Y	MILK-2D7DD8C		2021-12-04	101	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.146.117.5.1.6.4.2.1
England_MILK-2D7AD43_2021	Y	Y	MILK-2D7AD43		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.146.292.3.1.2.1
England_MILK-2D88E21_2021	Y	Y	MILK-2D88E21		2021-12-06	102	UK	UK-ENG	Y			AY.98	UK13852	del_trans_452179	UK13852_1.2.1.1.37.1.2.10.1.3
England_MILK-2D8B0CE_2021	Y	Y	MILK-2D8B0CE		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.620.2.2.1
England_MILK-2D8B00A_2021	Y	Y	MILK-2D8B00A		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK22718	del_trans_477354	UK22718_1.2.1.6.1.3.1
England_MILK-2D89190_2021	Y	Y	MILK-2D89190		2021-12-06	102	UK	UK-ENG	Y			AY.98	UK13852	del_trans_452179	UK13852_1.2.1.1.37.1.2.10.1.3
England_MILK-2D8B2AA_2021	Y	Y	MILK-2D8B2AA		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK13023	del_trans_531934	UK13023_1.9.1.1.1.1
England_MILK-2D89127_2021	Y	Y	MILK-2D89127		2021-12-06	102	UK	UK-ENG	N			AY.43	UK18421	del_trans_612557	UK18421_1.3
England_MILK-2D88DE8_2021	Y	Y	MILK-2D88DE8		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.146.1.15.1.11.1.1
England_MILK-2D88E8B_2021	Y	Y	MILK-2D88E8B		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.10.31.2.2.1.5.1.1.3
England_MILK-2D8B1F8_2021	Y	Y	MILK-2D8B1F8		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.3.62.1.26.2.1.3.11.1.1.2
England_MILK-2D891CD_2021	Y	Y	MILK-2D891CD		2021-12-06	102	UK	UK-ENG	Y			AY.98	UK13852	del_trans_452179	UK13852_1.2.1.1.6.3.1.2
England_MILK-2D88D9D_2021	Y	Y	MILK-2D88D9D		2021-12-06	102	UK	UK-ENG	Y			AY.43	UK11225	del_trans_604211	UK11225_1.12.1.1.1.1
England_MILK-2D88EE5_2021	Y	Y	MILK-2D88EE5		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK27326	del_trans_514438	UK27326_1.3.12.1
England_MILK-2D88CCD_2021	Y	Y	MILK-2D88CCD		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.250.3.3.1.1.4
England_MILK-2D8B27D_2021	Y	Y	MILK-2D8B27D		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.243.1.11.15.2.1.1
England_MILK-2D8B2F5_2021	Y	Y	MILK-2D8B2F5		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.250.3.3.1.1
England_MILK-2D8AAB2_2021	Y	Y	MILK-2D8AAB2		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11111	del_trans_507461	UK11111_1.8.1.1.40.1.2.1.1.1.1
England_MILK-2D88D51_2021	Y	Y	MILK-2D88D51		2021-12-06	102	UK	UK-ENG	Y			AY.9.2	UK17437	del_trans_439486	UK17437_1.1.1.3.1
England_MILK-2D8AC9E_2021	Y	Y	MILK-2D8AC9E		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.107.12.19.1.1.1.2.1.1
England_MILK-2D8B046_2021	Y	Y	MILK-2D8B046		2021-12-06	102	UK	UK-ENG	Y			AY.43	UK8985	del_trans_611850	UK8985_1.2.4.6.3.1
England_MILK-2D82917_2021	Y	Y	MILK-2D82917		2021-12-06	102	UK	UK-ENG	N			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.73.13.2.4.1.4.3.1
England_MILK-2D81392_2021	Y	Y	MILK-2D81392		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.3.29.1.2.1
England_MILK-2D8115C_2021	Y	Y	MILK-2D8115C		2021-12-06	102	UK	UK-ENG	Y			AY.43	UK13598	del_trans_613104	UK13598_1.3.5
England_MILK-2D90A6E_2021	Y	Y	MILK-2D90A6E		2021-12-07	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.250.3.3.1.1.4
England_MILK-2D90D1A_2021	Y	Y	MILK-2D90D1A		2021-12-07	102	UK	UK-ENG	Y			AY.4	UK13878	del_trans_561947	UK13878_1.28.1.1.8
England_MILK-2D8ED3D_2021	Y	Y	MILK-2D8ED3D		2021-12-07	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.1005.3.13.1.3.1
England_MILK-2D8FD78_2021	Y	Y	MILK-2D8FD78		2021-12-07	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.250.3.3.1.1.4
England_MILK-2D8EC30_2021	Y	Y	MILK-2D8EC30		2021-12-07	102	UK	UK-ENG	Y			AY.42	UK19667	del_trans_469778	UK19667_1
England_MILK-2D8EC4F_2021	Y	Y	MILK-2D8EC4F		2021-12-07	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.3.62.1.22.2.1.5.10.1.1.1.2
England_MILK-2D8FF54_2021	Y	Y	MILK-2D8FF54		2021-12-07	102	UK	UK-ENG	Y			AY.4	UK27325	del_trans_514408	UK27325_1.8.4.1.16
England_MILK-2D8FEDF_2021	Y	Y	MILK-2D8FEDF		2021-12-07	102	UK	UK-ENG	Y			AY.4	UK9885	del_trans_512422	UK9885_1.43.1.5.3
England_MILK-2D903FA_2021	Y	Y	MILK-2D903FA		2021-12-07	102	UK	UK-ENG	Y			AY.43	UK22950	del_trans_609687	UK22950_1.14.1.2.1
England_MILK-2D9014B_2021	Y	Y	MILK-2D9014B		2021-12-07	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.249.2
England_MILK-2D8FEC0_2021	Y	Y	MILK-2D8FEC0		2021-12-07	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.76.40.2
England_MILK-2D8EC21_2021	Y	Y	MILK-2D8EC21		2021-12-07	102	UK	UK-ENG	Y			AY.4	UK13878	del_trans_561947	UK13878_1.35.1.1
England_MILK-2D90099_2021	Y	Y	MILK-2D90099		2021-12-07	102	UK	UK-ENG	Y			AY.124	UK16795	del_trans_459186	UK16795_1.1.1.1.1
England_MILK-2D90679_2021	Y	Y	MILK-2D90679		2021-12-07	102	UK	UK-ENG	Y			AY.98	UK13852	del_trans_452179	UK13852_1.2.1.1.37.1.2.10.1.3
England_MILK-2D8EFEC_2021	Y	Y	MILK-2D8EFEC		2021-12-07	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.3.62.1.22.2.1.5.10.1.1.1.2
England_MILK-2D902B1_2021	Y	Y	MILK-2D902B1		2021-12-07	102	UK	UK-ENG	Y			AY.4	UK20344	del_trans_569722	UK20344_1.2.1.1.4.1.1
England_MILK-2D7C45B_2021	Y	Y	MILK-2D7C45B		2021-12-06	102	UK	UK-ENG	Y			AY.4.2.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.33.11.5.1.12.2.1
England_MILK-2D79F02_2021	Y	Y	MILK-2D79F02		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.17.5.1.2.1.1.2
England_MILK-2D7C400_2021	Y	Y	MILK-2D7C400		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK22772	del_trans_527507	UK22772_1.9.1.2.1.1
England_MILK-2D7C831_2021	Y	Y	MILK-2D7C831		2021-12-06	102	UK	UK-ENG	Y			AY.9.2	UK17437	del_trans_439486	UK17437_1.1.1.3.1
England_MILK-2D7BEC7_2021	Y	Y	MILK-2D7BEC7		2021-12-06	102	UK	UK-ENG	Y			BA.1	UK26676	del_trans_341283	UK26676_1
England_MILK-2D80FBD_2021	Y	Y	MILK-2D80FBD		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK16062	del_trans_523517	UK16062_1.4.2.5.1.1.1.1.1.3.3
England_MILK-2D80FDB_2021	Y	Y	MILK-2D80FDB		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.33.62.1.1
England_MILK-2D80D2C_2021	Y	Y	MILK-2D80D2C		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK47984	del_trans_538096	UK47984_1.8.1.1.1.1
England_MILK-2D80DB3_2021	Y	Y	MILK-2D80DB3		2021-12-06	102	UK	UK-ENG	Y			BA.1	UK26676	del_trans_341283	UK26676_1
England_MILK-2D80BC8_2021	Y	Y	MILK-2D80BC8		2021-12-06	102	UK	UK-ENG	Y			BA.1	UK26676	del_trans_341283	UK26676_1
England_MILK-2D80C89_2021	Y	Y	MILK-2D80C89		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11111	del_trans_507461	UK11111_1.8.1.1.40.1.2.1.1.1.1
England_MILK-2D8272C_2021	Y	Y	MILK-2D8272C		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.146.44.35.2.4.2
England_MILK-2D82777_2021	Y	Y	MILK-2D82777		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK23081	del_trans_530362	UK23081_1.1.3.3.1
England_MILK-2D8280B_2021	Y	Y	MILK-2D8280B		2021-12-06	102	UK	UK-ENG	Y			AY.98	UK13852	del_trans_452179	UK13852_1.2.1.1.37.1.2.10.1.3
England_MILK-2D825B9_2021	Y	Y	MILK-2D825B9		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.3.62.1.22.2.1.5.40.3.1.1.1.4.1
England_MILK-2D82795_2021	Y	Y	MILK-2D82795		2021-12-06	102	UK	UK-ENG	Y			AY.43	UK18684	del_trans_613487	UK18684_1.1
England_MILK-2D8257D_2021	Y	Y	MILK-2D8257D		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.146.44.35.2.4.2.1
England_MILK-2D8256E_2021	Y	Y	MILK-2D8256E		2021-12-06	102	UK	UK-ENG	Y			AY.90	UK11912	del_trans_445160	UK11912_1.1.1.1.2.3.15.1
England_MILK-2D825AA_2021	Y	Y	MILK-2D825AA		2021-12-06	102	UK	UK-ENG	Y			AY.4	UK23081	del_trans_530362	UK23081_1.1.1.3.10.4.1
England_MILK-2D82610_2021	Y	Y	MILK-2D82610		2021-12-06	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.17.5.1.2.1.3
England_MILK-2D8DB07_2021	Y	Y	MILK-2D8DB07		2021-12-07	102	UK	UK-ENG	Y			BA.1	UK29446	del_trans_341854	UK29446_1
England_MILK-2D8F552_2021	Y	Y	MILK-2D8F552		2021-12-07	102	UK	UK-ENG	Y			AY.4.2.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.33.62.1.34.1.1.1
England_MILK-2D8F4FB_2021	Y	Y	MILK-2D8F4FB		2021-12-07	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.3.62.1.22.2.1.5.10.1.1.1.2
England_MILK-2D8DCF5_2021	Y	Y	MILK-2D8DCF5		2021-12-07	102	UK	UK-ENG	Y			AY.5	UK18104	del_trans_590709	UK18104_1.12.2.2.1
England_MILK-2D8DF29_2021	Y	Y	MILK-2D8DF29		2021-12-07	102	UK	UK-ENG	Y			AY.43	UK18456	del_trans_614463	UK18456_1.4.1
England_MILK-2D8DF65_2021	Y	Y	MILK-2D8DF65		2021-12-07	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.250.3.3.1.1.4
England_MILK-2D8DDC5_2021	Y	Y	MILK-2D8DDC5		2021-12-07	102	UK	UK-ENG	Y			AY.90	UK11912	del_trans_445160	UK11912_1.1.1.1.2.3.15.1.3
England_MILK-2D8F561_2021	Y	Y	MILK-2D8F561		2021-12-07	102	UK	UK-ENG	Y			AY.4.2.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.33.62.1.34.1.1.1
England_LSPA-2D84C49_2021	Y	Y	LSPA-2D84C49		2021-12-05	102	UK	UK-ENG	Y			AY.120	UK11895	del_trans_459365	UK11895_1.9.1.6.12.1.1.2.2.1.3
England_LSPA-2D84FAA_2021	Y	Y	LSPA-2D84FAA		2021-12-05	102	UK	UK-ENG	Y			AY.43	UK7572	del_trans_604122	UK7572_1.5.4.2
England_LSPA-2D84F8C_2021	Y	Y	LSPA-2D84F8C		2021-12-05	102	UK	UK-ENG	Y			AY.126	UK15895	del_trans_585316	UK15895_1.7.1.2
England_LSPA-2D84F9B_2021	Y	Y	LSPA-2D84F9B		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.10.39.8.1.1.2.1.3
England_LSPA-2D850D3_2021	Y	Y	LSPA-2D850D3		2021-12-05	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.3.29.1.1.2.1
England_LSPA-2D84CC1_2021	Y	Y	LSPA-2D84CC1		2021-12-05	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.17.5.1.2.1.3
England_LSPA-2D84F22_2021	Y	Y	LSPA-2D84F22		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK15303	del_trans_478602	UK15303_1.1.1.1.2.1.1
England_LSPA-2D84FF5_2021	Y	Y	LSPA-2D84FF5		2021-12-05	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.3.29.1.1.2.1
England_LSPA-2D84E52_2021	Y	Y	LSPA-2D84E52		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK21761	del_trans_549718	UK21761_1.7.1.1
England_LSPA-2D850B5_2021	Y	Y	LSPA-2D850B5		2021-12-05	102	UK	UK-ENG	Y			AY.4.2.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.33.11.5.1.12.1
England_LSPA-2D84EDA_2021	Y	Y	LSPA-2D84EDA		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK23081	del_trans_530362	UK23081_1.1.1.3.10.4.1
England_LSPA-2D84DEC_2021	Y	Y	LSPA-2D84DEC		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.858.2.1.7.1.2.1.2.1.1.2.1.1
England_LSPA-2D850C4_2021	Y	Y	LSPA-2D850C4		2021-12-05	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.171.1.1.1.3.2.1.2.4.1.2.1
England_LSPA-2D84BC4_2021	Y	Y	LSPA-2D84BC4		2021-12-04	101	UK	UK-ENG	Y			BA.1	UK25634	del_trans_4860	UK25634_1
England_LSPA-2D84E61_2021	Y	Y	LSPA-2D84E61		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK16062	del_trans_523517	UK16062_1.4.2.5.1.1.1.1.1.3.3.2
England_LSPA-2D84E70_2021	Y	Y	LSPA-2D84E70		2021-12-04	101	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.3.47.13.2.4.2.1.1.1.1
England_LSPA-2D85158_2021	Y	Y	LSPA-2D85158		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK22718	del_trans_477354	UK22718_1.2.1.6.1.4.1.1.1.1.1.2
England_LSPA-2D84DDD_2021	Y	Y	LSPA-2D84DDD		2021-12-05	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.73.13.7.1.1
England_LSPA-2D850E2_2021	Y	Y	LSPA-2D850E2		2021-12-04	101	UK	UK-ENG	Y			AY.4	UK47984	del_trans_538096	UK47984_1.8.1.1.1
England_LSPA-2D84FC8_2021	Y	Y	LSPA-2D84FC8		2021-12-05	102	UK	UK-ENG	Y			AY.43	UK18374	del_trans_608413	UK18374_1.1.1.1
England_LSPA-2D84B97_2021	Y	Y	LSPA-2D84B97		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK13835	del_trans_534645	UK13835_1.1.6.6.2.1.1.1
England_LSPA-2D8511C_2021	Y	Y	LSPA-2D8511C		2021-12-05	102	UK	UK-ENG	Y			AY.121	UK24289	del_trans_583275	
England_LSPA-2D84C85_2021	Y	Y	LSPA-2D84C85		2021-12-05	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.76.42.2.3.1.1.1
England_LSPA-2D84F5F_2021	Y	Y	LSPA-2D84F5F		2021-12-05	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.39.17.5.1.3.2.1.1
England_LSPA-2D84DBF_2021	Y	Y	LSPA-2D84DBF		2021-12-04	101	UK	UK-ENG	Y			AY.43	UK16337	del_trans_606886	UK16337_1.1.2.1.1.1
England_MILK-2D44B75_2021	Y	Y	MILK-2D44B75		2021-12-03	101	UK	UK-ENG	Y			AY.121	UK21787	del_trans_583408	UK21787_1.1.2.1
England_MILK-2D44C45_2021	Y	Y	MILK-2D44C45		2021-11-28	101	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.76.23.1.2.2.1.1.1.1.4.1
England_MILK-2D44A0F_2021	Y	Y	MILK-2D44A0F		2021-12-03	101	UK	UK-ENG	Y			AY.4	UK20356	del_trans_570829	UK20356_1.3.2.2.2
England_MILK-2D4E258_2021	Y	Y	MILK-2D4E258		2021-12-05	102	UK	UK-ENG	Y			AY.6	UK14009	del_trans_617600	UK14009_1.4.2.1.2.2.1
England_MILK-2D4E12E_2021	Y	Y	MILK-2D4E12E		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK16089	del_trans_528589	UK16089_1.104.1.1.1.2.1.1.1.1
England_MILK-2D6078E_2021	Y	Y	MILK-2D6078E		2021-12-01	101	UK	UK-ENG	Y			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.3.62.1.22.2.1.5.25.2.1.1.1.1.2
England_MILK-2D4E58C_2021	Y	Y	MILK-2D4E58C		2021-12-05	102	UK	UK-ENG	Y			AY.4.2	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.8.7.15.1.73.2.4.1.1.1.3.1.1.1.1
England_MILK-2D6088B_2021	Y	Y	MILK-2D6088B		2021-12-01	101	UK	UK-ENG	Y			AY.4	UK8156	del_trans_495960	UK8156_1.65.2.1.5
England_MILK-2D4E14C_2021	Y	Y	MILK-2D4E14C		2021-12-05	102	UK	UK-ENG	Y			AY.4	UK16089	del_trans_528589	UK16089_1.104.1.1.1.2.1.1.1.1
